datetime	open	high	low	close	volume
03.07.2023 00:00	3.1495	3.3175	3.1495	3.3175	10335089
04.07.2023 00:00	3.4405	3.523	2.8875	3.0235	5326545
05.07.2023 00:00	3.023	3.0245	2.8875	2.89	1048419
06.07.2023 00:00	2.89	2.8995	2.681	2.7	1053929
07.07.2023 00:00	2.699	2.8665000000000003	2.6865	2.805	1232297
10.07.2023 00:00	2.7995	2.9995000000000003	2.6	2.7995	471034
11.07.2023 00:00	2.8025	2.869	2.7995	2.801	250145
12.07.2023 00:00	2.8035	2.8355	2.8000000000000003	2.805	152514
13.07.2023 00:00	2.8000000000000003	2.822	2.7115	2.7695	148125
14.07.2023 00:00	2.7800000000000002	2.785	2.7215000000000003	2.7425	237328
17.07.2023 00:00	2.7425	2.7495000000000003	2.6655	2.708	191468
18.07.2023 00:00	2.7135000000000002	2.7585	2.6805	2.7345	280952
19.07.2023 00:00	2.7175000000000002	2.749	2.7	2.7275	154120
20.07.2023 00:00	2.7295000000000003	2.7495000000000003	2.7145	2.721	147016
21.07.2023 00:00	2.721	2.7385	2.7065	2.724	81477
24.07.2023 00:00	2.724	2.774	2.724	2.7560000000000002	158173
25.07.2023 00:00	2.7735	2.899	2.7635	2.899	622508
26.07.2023 00:00	2.9195	2.9795000000000003	2.8305000000000002	2.882	361833
27.07.2023 00:00	2.8925	2.9290000000000003	2.861	2.9065	125672
28.07.2023 00:00	2.9065	2.9065	2.841	2.8665000000000003	130937
31.07.2023 00:00	2.91	2.9195	2.8810000000000002	2.902	185658
01.08.2023 00:00	2.9195	2.9195	2.8715	2.8795	120451
02.08.2023 00:00	2.9210000000000003	2.969	2.8715	2.9375	369337
03.08.2023 00:00	2.9485	2.9775	2.9050000000000002	2.955	233915
04.08.2023 00:00	2.95	2.981	2.7600000000000002	2.849	352670
07.08.2023 00:00	2.986	2.99	2.8915	2.9065	336028
08.08.2023 00:00	2.9065	2.9290000000000003	2.8195	2.89	173999
09.08.2023 00:00	2.9235	2.9325	2.8805	2.902	99754
10.08.2023 00:00	2.9290000000000003	2.939	2.882	2.8875	112330
11.08.2023 00:00	2.89	2.9370000000000003	2.89	2.9005	123118
14.08.2023 00:00	2.9005	2.9290000000000003	2.85	2.8685	190383
15.08.2023 00:00	2.8595	2.95	2.7655	2.8835	135485
16.08.2023 00:00	2.8835	2.91	2.7895	2.825	133494
17.08.2023 00:00	2.8435	2.8795	2.7995	2.8395	116949
18.08.2023 00:00	2.8595	2.9485	2.8125	2.9325	189701
21.08.2023 00:00	2.995	2.995	2.9165	2.9245	412070
22.08.2023 00:00	2.93	2.9410000000000003	2.85	2.8805	161958
23.08.2023 00:00	2.9195	2.9205	2.83	2.866	149294
24.08.2023 00:00	2.8715	2.8745000000000003	2.83	2.8445	69991
25.08.2023 00:00	2.849	2.894	2.838	2.886	160775
28.08.2023 00:00	2.8970000000000002	2.9050000000000002	2.866	2.8805	80372
29.08.2023 00:00	2.8890000000000002	2.898	2.858	2.8585000000000003	71325
30.08.2023 00:00	2.8395	2.8675	2.8395	2.8515	65372
31.08.2023 00:00	2.864	2.864	2.8195	2.826	123464
01.09.2023 00:00	2.826	2.8395	2.8195	2.8225000000000002	78142
04.09.2023 00:00	2.8225000000000002	2.854	2.822	2.828	104684
05.09.2023 00:00	2.8385000000000002	2.8385000000000002	2.7735	2.7905	209863
06.09.2023 00:00	2.7895	2.7895	2.721	2.753	217168
07.09.2023 00:00	2.757	2.777	2.709	2.719	130566
08.09.2023 00:00	2.7385	2.7385	2.7	2.7265	82374
11.09.2023 00:00	2.729	2.7695	2.6655	2.7	108453
12.09.2023 00:00	2.7	2.737	2.7	2.705	58047
13.09.2023 00:00	2.7295000000000003	2.7295000000000003	2.6695	2.6955	70584
14.09.2023 00:00	2.6985	2.6985	2.5460000000000003	2.6685	181927
15.09.2023 00:00	2.6945	2.7295000000000003	2.6270000000000002	2.717	98345
18.09.2023 00:00	2.7335000000000003	2.7655	2.6645	2.701	106970
19.09.2023 00:00	2.717	2.717	2.6255	2.6665	61323
20.09.2023 00:00	2.6665	2.7195	2.5300000000000002	2.6625	104533
21.09.2023 00:00	2.6575	2.7745	2.5975	2.6455	177551
22.09.2023 00:00	2.7	2.7145	2.6005000000000003	2.6670000000000003	54511
25.09.2023 00:00	2.6670000000000003	2.7185	2.596	2.6205000000000003	107296
26.09.2023 00:00	2.6265	2.64	2.6	2.6165000000000003	45236
27.09.2023 00:00	2.62	2.688	2.5925000000000002	2.6255	90522
28.09.2023 00:00	2.628	2.6685	2.614	2.623	45803
29.09.2023 00:00	2.623	2.8765	2.6125000000000003	2.6305	2158232
02.10.2023 00:00	2.6935000000000002	2.7745	2.632	2.6455	487155
03.10.2023 00:00	2.6495	2.7015000000000002	2.62	2.6415	137281
